Flow Duration,Flow Bytes/s,Fwd Packets/s,DDoS_Predicted,Ground_Label
36745,0,27,0,0
39002,0,26,0,0
84876,0,12,0,0
102838,0,10,0,0
102341,0,10,0,0
103967,0,10,0,0
102396,0,10,0,0
103370,0,10,0,0
23859,0,42,0,0
24272,6922,82,0,0
130,1476923,15385,0,0
4218312,43,1,1,0
4214508,43,1,1,0
1151,10426,869,0,0
4214341,43,1,1,0
703,17070,1422,0,0
3218339,56,2,1,0
140,1371429,14286,0,0
48372,4259,83,0,0
186,795699,10753,0,0
416937,667,10,0,0
182044,1923,22,0,0
847,387249,2361,0,0
199,1206030,10050,0,0
1029548,17,3,1,0
1859768,10,2,1,0
1870011,10,2,1,0
1823461,10,2,1,0
1825345,10,2,1,0
4214899,43,1,1,0
4215385,43,1,1,0
3217828,56,2,1,0
4213910,43,1,1,0
39,307692,51282,0,0
119738949,593,1,1,0
51677,5921,39,0,0
103379,3579,19,0,0
248,725806,8065,0,0
306,888889,6536,0,0
1370480,7018,30,1,0
12425,1435171,966,0,0
185,0,5405,0,0
140087,4397,143,0,0
2,309000000,1000000,1,0
1323445,7074,31,1,0
1,0,2000000,0,0
50,0,20000,0,0
169,0,5917,0,0
116595825,1742,1,1,0
75,0,26667,0,0
51092,0,20,0,0
114031190,702,1,1,0
115453997,127,0,1,0
5113531,1423,2,1,0
3,4000000,666667,0,0
118899953,3363,2,1,0
59709,3852,33,0,0
60306,3283,33,0,0
305,754098,6557,0,0
385,644156,5195,0,0
443,514673,4515,0,0
211,1213270,9479,0,0
248,1032258,8065,0,0
93990,2724,21,0,0
246,1040650,8130,0,0
232,1103448,8621,0,0
184,1391304,10870,0,0
192,1333333,10417,0,0
212,1207547,9434,0,0
189,1354497,10582,0,0
202,1267327,9901,0,0
241,1062241,8299,0,0
249,1028112,8032,0,0
237,1080169,8439,0,0
238,1075630,8403,0,0
88126,2905,23,0,0
193,1326425,10363,0,0
21,31000000,619048,1,0
99725800,94,0,1,0
231,709957,8658,0,0
99826142,94,0,1,0
12642,0,79,0,0
64706,87720,757,0,0
67015931,0,0,1,0
2295,69717,436,0,0
48500,4742,21,0,0
102789,2062,10,0,0
23736,5393,42,0,0
23843,5872,42,0,0
30855,3889,32,0,0
600,275000,1667,0,0
47915,2004,21,0,0
416544,317,2,0,0
59271,2025,17,0,0
59651,2766,17,0,0
181576,881,6,0,0
459,405229,2179,0,0
62022,2370,16,0,0
62415,2547,16,0,0
93516,1604,11,0,0
87628,1712,11,0,0
2,1040000000,1000000,1,0
22131,836609,678,0,0
143278,4746,126,0,0
1,12000000,2000000,1,0
79,0,12658,0,0
81,25500000,12346,1,0
78,26500000,12821,1,0
78,0,12821,0,0
85,0,11765,0,0
84,0,11905,0,0
3,41300000,666667,1,0
219,0,4566,0,0
174,528736,11494,0,0
144,638889,13889,0,0
187,491979,10695,0,0
297,309764,6734,0,0
168,547619,11905,0,0
182,505495,10989,0,0
165,557576,12121,0,0
190,484211,10526,0,0
180,511111,11111,0,0
198,464646,10101,0,0
167,550898,11976,0,0
171,538012,11696,0,0
181,508287,11050,0,0
171,538012,11696,0,0
199,462312,10050,0,0
207,444444,9662,0,0
9,1333333,111111,0,0
10,1200000,100000,0,0
2,6000000,1000000,0,0
979431,4751,9,0,0
94874,0,11,0,0
650814,7150,14,0,0
95139,0,11,0,0
1012814,18,3,1,0
4263450,42,1,1,0
4264291,52,1,1,0
4263067,52,1,1,0
553,21700,1808,0,0
4265048,42,1,1,0
4270592,42,1,1,0
4265476,42,1,1,0
3263781,55,2,1,0
4257548,43,1,1,0
4261562,42,1,1,0
4265915,42,1,1,0
4270424,42,1,1,0
4262765,42,1,1,0
4264629,42,1,1,0
131343,373,15,0,0
4151728,48,0,1,0
285,224561,14035,0,0
287,170732,10453,0,0
3,4000000,666667,0,0
45,0,22222,0,0
47,914894,63830,0,0
49,877551,61224,0,0
15747,2731,191,0,0
115,104348,8696,0,0
84,0,11905,0,0
47,0,21277,0,0
2,6000000,1000000,0,0
61,196721,16393,0,0
280,153571,10714,0,0
91,131868,10989,0,0
46,260870,21739,0,0
73,0,13699,0,0
22,0,45455,0,0
4,7750000,500000,0,0
1967,15760,1525,0,0
57,0,17544,0,0
83,0,12048,0,0
84,0,11905,0,0
44,0,22727,0,0
61,0,16393,0,0
79,0,12658,0,0
39,0,25641,0,0
23,0,43478,0,0
32429,0,31,0,0
3,4000000,666667,0,0
36372,0,27,0,0
50967,5258,39,0,0
74432,3493,27,0,0
342,801170,5848,0,0
393,636132,5089,0,0
198,1262626,10101,0,0
23551,0,85,0,0
60310263,81,0,1,0
16396,5855,61,0,0
115112574,19,0,1,0
118027619,2,0,1,0
1778940,3323,10,1,0
3,12300000,666667,1,0
118057246,69,0,1,0
119981200,12,0,1,0
100998,4733,40,0,0
60697,7051,66,0,0
60787,5462,66,0,0
184,1445652,10870,0,0
193,1077720,10363,0,0
182,1450549,10989,0,0
1025548,18,3,1,0
24088,6974,83,0,0
1001210,18,3,1,0
1017509,18,3,1,0
95263,3212,21,0,0
47230,7834,42,0,0
980,277551,2041,0,0
275,654545,7273,0,0
54044,0,19,0,0
5067104,146,1,1,0
48,250000,41667,0,0
24,127000000,541667,1,0
48860,4052,41,0,0
48581,6710,41,0,0
225,1448889,8889,0,0
1315182,7313,28,1,0
166,0,6024,0,0
1380484,6782,27,1,0
151,0,6623,0,0
66025701,3,0,1,0
27,104000000,481481,1,0
46607,4441,21,0,0
465,344086,2151,0,0
93955,2395,11,0,0
48264,3419,21,0,0
48014,3499,21,0,0
50387,3096,20,0,0
73832,2059,14,0,0
100556,1253,10,0,0
60342,3348,17,0,0
85583838,3,0,1,0
23603,4491,42,0,0
458,344978,2183,0,0
168,1000000,11905,0,0
1004886,18,3,1,0
50,0,20000,0,0
49,0,20408,0,0
112794525,140,0,1,0
111877986,93,0,1,0
740334,6285,12,0,0
95163,0,21,0,0
1018438,4569,9,1,0
94821,0,11,0,0
247,1554656,8097,0,0
161,4099379,12422,0,0
222,1729730,9009,0,0
141,4680851,14184,0,0
996691,18,3,0,0
997074,18,3,0,0
135,1422222,14815,0,0
1000423,18,3,1,0
110123781,28,0,1,0
3,0,666667,0,0
46,0,21739,0,0
29,0,34483,0,0
39,0,25641,0,0
58,0,17241,0,0
65,0,15385,0,0
53,0,18868,0,0
83,0,12048,0,0
68,0,14706,0,0
21,0,47619,0,0
55,0,18182,0,0
19,0,52632,0,0
32,0,31250,0,0
69,0,14493,0,0
119502403,0,2,1,0
17,705882,58824,0,0
53,226415,18868,0,0
186,64516,10753,0,0
3,12300000,666667,1,0
243,341564,12346,0,0
4,19300000,750000,1,0
4,0,500000,0,0
3,0,666667,0,0
3,0,666667,0,0
50,240000,20000,0,0
3,0,666667,0,0
4,0,500000,0,0
4,0,500000,0,0
94,127660,10638,0,0
5065315,36,1,1,0
5054837,33,1,1,0
177,101695,11299,0,0
4058115,42,1,1,0
2593,9256,1157,0,0
4057468,42,1,1,0
5068632,33,1,1,0
5061951,33,1,1,0
4068331,42,1,1,0
5062487,33,1,1,0
5062176,33,1,1,0
60,133333,50000,0,0
152,302632,26316,0,0
5068963,33,1,1,0
5065033,33,1,1,0
117883933,3197,1,1,0
115123202,11,0,1,0
118216575,257,0,1,0
161,1565217,12422,0,0
178,1280899,11236,0,0
382,612565,5236,0,0
160,1425000,12500,0,0
275,756364,7273,0,0
188,872340,10638,0,0
156,1179487,12821,0,0
169,1112426,11834,0,0
229,1266376,8734,0,0
157,1324841,12739,0,0
205,1921951,9756,0,0
23783,21023,168,0,0
161,1739130,12422,0,0
219,2191781,9132,0,0
156,1128205,12821,0,0
47798,11800,84,0,0
197,1197970,10152,0,0
148016,3270,27,0,0
10720874,1049,2,1,0
23156369,82,0,1,0
60568762,83,0,1,0
115406278,11,0,1,0
1861375,3199,9,1,0
108,453704,27778,0,0
643,1213064,9331,0,0
51042,6504,78,0,0
337,1204748,5935,0,0
284,1302817,7042,0,0
1364,359971,7331,0,0
788,631980,13959,0,0
0,0,0,0,0
1158,5369603,7772,0,0
154893,117978,181,0,0
231831,86934,181,0,0
3,0,666667,0,0
198,1121212,10101,0,0
997,3532598,2006,0,0
271,1387454,7380,0,0
188,851064,10638,0,0
448,1575893,4464,0,0
144,2263889,13889,0,0
171,1614035,11696,0,0
237,675105,8439,0,0
286,909091,6993,0,0
220,1254545,9091,0,0
181,1226519,11050,0,0
216,1509259,9259,0,0
482,1464730,4149,0,0
212,1301887,9434,0,0
189,1375661,10582,0,0
239,928870,8368,0,0
852,3892019,2347,0,0
762,4351706,2625,0,0
200,1630000,10000,0,0
326,490798,6135,0,0
153,1803922,13072,0,0
342,953216,5848,0,0
209,1837321,9569,0,0
163,981595,12270,0,0
200,1300000,10000,0,0
170,941176,11765,0,0
175,1862857,11429,0,0
221,1248869,9050,0,0
207,1072464,9662,0,0
38,315789,26316,0,0
200,1380000,10000,0,0
165,1672727,12121,0,0
238,932773,8403,0,0
192,1312500,10417,0,0
183,1508197,10929,0,0
182,1516484,10989,0,0
326,680982,6135,0,0
228,1210526,8772,0,0
218,733945,9174,0,0
294,938776,6803,0,0
183,1781421,10929,0,0
96994,0,10,0,0
20,32500000,650000,1,0
115315670,798,1,1,0
110191092,85,0,1,0
115918096,2886,2,1,0
345,660870,5797,0,0
49234,5037,41,0,0
23761,13720,84,0,0
48897,4049,41,0,0
67253874,22451,8,1,0
143103,47910,49,0,0
2328772,852,10,1,0
303,122112,13201,0,0
113566623,82,0,1,0
196,1479592,10204,0,0
50576,5457,40,0,0
113587015,82,0,1,0
50546,2849,20,0,0
48701,2998,21,0,0
48161,5274,21,0,0
69724,3887,14,0,0
23472,8649,43,0,0
131880,2214,8,0,0
109468,2001,9,0,0
46417,3899,22,0,0
48393,3410,21,0,0
37299612,7,0,1,0
60641,2737,16,0,0
23273,7219,43,0,0
47588,2543,21,0,0
935,111230,1070,0,0
47687,2705,21,0,0
47887,2088,21,0,0
50877,2280,20,0,0
595,228571,1681,0,0
51403,2879,19,0,0
32315261,24,0,1,0
49893,3047,20,0,0
49950,2803,20,0,0
60340,1989,17,0,0
24453,5971,41,0,0
50477,2774,20,0,0
24714,8497,40,0,0
24046,7527,42,0,0
23917,4599,42,0,0
23754,6273,42,0,0
23548,5945,42,0,0
23575,4581,42,0,0
151075,1099,7,0,0
23579,5089,42,0,0
47262,5713,21,0,0
23413,9226,43,0,0
46383,5261,22,0,0
23531,7947,42,0,0
50122,3192,20,0,0
23374,5391,43,0,0
59943,4004,17,0,0
23388,5216,43,0,0
23315,6777,43,0,0
23857117,17,0,1,0
120721,1740,8,0,0
23317,6476,43,0,0
147496,1478,7,0,0
47283,2728,21,0,0
47227,2117,21,0,0
146923,1504,7,0,0
206902,1145,5,0,0
181558,1245,6,0,0
1,0,1000000,0,0
2,6000000,1500000,0,0
6,2000000,666667,0,0
24,109000000,541667,1,0
5932835,2,1,1,0
5933031,2,1,1,0
46034111,58,0,1,0
46032418,58,0,1,0
110006735,16,0,1,0
110006263,16,0,1,0
109823896,17,0,1,0
5538413,1004,2,1,0
115243610,71,0,1,0
109858059,5,0,1,0
117473925,12612,5,1,0
116730017,222,0,1,0
5634361,2,1,1,0
115881186,21,0,1,0
115798111,11,0,1,0
115798092,11,0,1,0
116905609,344,0,1,0
78692842,83,0,1,0
151,79470,13245,0,0
53225,24688,56,0,0
52984,24800,57,0,0
353,33994,5666,0,0
3280260,4,1,1,0
77,155844,25974,0,0
119927403,12,0,1,0
192,1083333,10417,0,0
110085,4342,36,0,0
61034,6161,66,0,0
46857,6915,43,0,0
47964,4128,42,0,0
352225,698,11,0,0
166,1253012,12048,0,0
166,843373,12048,0,0
164,853659,12195,0,0
48066,4452,42,0,0
51232,3670,39,0,0
187,877005,10695,0,0
209,1090909,9569,0,0
48297,3230,41,0,0
160,1300000,12500,0,0
158,1164557,12658,0,0
1318,177542,1517,0,0
192,812500,10417,0,0
51900,4855,39,0,0
193,1181347,10363,0,0
1058,274102,1890,0,0
50425,5711,40,0,0
173,1364162,11561,0,0
25172,14937,79,0,0
60730,6060,33,0,0
163,1447853,12270,0,0
24877,9969,80,0,0
50958,5652,39,0,0
235,1600000,8511,0,0
25767,32600,78,0,0
277,3032491,7220,0,0
50283,5171,40,0,0
176,977273,11364,0,0
23921,9866,84,0,0
24476,13237,82,0,0
24155,10515,83,0,0
24083,7142,83,0,0
24275,7250,82,0,0
23965,8179,83,0,0
213,1164319,9390,0,0
213,920188,9390,0,0
151447,2443,26,0,0
202,1742574,9901,0,0
23922,13795,84,0,0
46913,9464,43,0,0
23689,10891,84,0,0
348,1321839,5747,0,0
60516,8494,66,0,0
23701,11476,84,0,0
23742,8424,84,0,0
221,1429864,9050,0,0
168,1619048,11905,0,0
23777,13627,84,0,0
157,1324841,12739,0,0
24319,18915,82,0,0
121199,3729,33,0,0
183,852459,10929,0,0
47672,4489,42,0,0
47823,3262,42,0,0
182145,2778,22,0,0
207354,2556,19,0,0
147583,3334,27,0,0
10732688,1081,3,1,0
8999154,0,0,1,0
8998821,0,0,1,0
9020200,0,0,1,0
76657014,8109,3,1,0
76575672,18290,8,1,0
76806181,8611,4,1,0
76794933,10676,4,1,0
77050380,9572,4,1,0
93580633,14621,5,1,0
45754967,97,0,1,0
45613209,99,0,1,0
109798214,6,0,1,0
5039770,2,1,1,0
110292464,101,0,1,0
5225001,2,1,1,0
5224315,2,1,1,0
5224200,2,1,1,0
19599148,116,0,1,0
115506499,20,0,1,0
83,144578,24096,0,0
5657153,622,1,1,0
61210037,72,0,1,0
5463354,2,1,1,0
115726308,11,0,1,0
115746297,11,0,1,0
2301111,2120,3,1,0
5706228,4765,3,1,0
294698,41,7,0,0
100,120000,20000,0,0
5348742,692,1,1,0
10538323,534,1,1,0
101,118812,19802,0,0
70081654,133,0,1,0
85103904,128,0,1,0
5604348,665,1,1,0
22402797,249,0,1,0
595593,8828,12,0,0
1097,10939,1823,0,0
599780,84876,37,0,0
312,38462,6410,0,0
441964,18771,14,0,0
655,18321,3053,0,0
444152,12079,11,0,0
457266,6147,11,0,0
456647,5821,11,0,0
931307,117307,42,0,0
1058447,2927,5,1,0
669,17937,2990,0,0
386,31088,5181,0,0
332,36145,6024,0,0
1082,11091,1848,0,0
335,35821,5970,0,0
455961,10049,11,0,0
457460,4197,11,0,0
1076801,108428,57,1,0
612654,69188,33,0,0
1079067,208969,77,1,0
1526038,76573,37,1,0
507,23669,3945,0,0
402,29851,4975,0,0
1200,10000,1667,0,0
617822,66841,32,0,0
592777,72651,34,0,0
376,31915,5319,0,0
457293,5148,11,0,0
439829,3483,11,0,0
1101101,1378,5,1,0
152194,79,7,0,0
235,51064,8511,0,0
2065,5811,969,0,0
464549,3507,11,0,0
791151,60588,27,0,0
462216,3639,11,0,0
412,29126,4854,0,0
112,107143,17857,0,0
237,50633,8439,0,0
151471,79,7,0,0
1962264,8197,5,1,0
5439193,142,1,1,0
1100,10909,1818,0,0
1,124000000,2000000,1,0
42,285714,23810,0,0
892501,5213,10,0,0
95299,0,10,0,0
2129229,2185,4,1,0
1559132,6196,22,1,0
21,571429,47619,0,0
142,84507,7042,0,0
1575101,5970,22,1,0
178,101124,11236,0,0
48558,9556,41,0,0
70285,7085,28,0,0
187,2160428,10695,0,0
23864,15169,84,0,0
132376,4079,15,0,0
223,1991031,8969,0,0
5575093,737,1,1,0
5575102,783,2,1,0
5574198,737,1,1,0
5575869,737,1,1,0
5575218,783,2,1,0
5575195,737,1,1,0
5241741,662,2,1,0
60573894,185,0,1,0
5027139,2,1,1,0
116012692,18,0,1,0
116012861,11,0,1,0
268,0,7463,0,0
3,0,666667,0,0
51,235294,19608,0,0
223,53812,8969,0,0
118,101695,8475,0,0
89,134831,11236,0,0
87,137931,11494,0,0
86,139535,11628,0,0
48,250000,20833,0,0
3,4000000,333333,0,0
19,631579,52632,0,0
63,190476,15873,0,0
4,9250000,500000,0,0
3,12300000,666667,1,0
119,100840,8403,0,0
56,214286,17857,0,0
4,0,500000,0,0
58,206897,17241,0,0
2594,4626,771,0,0
151182,119,13,0,0
3,4000000,666667,0,0
2724,6608,734,0,0
3329,5407,601,0,0
5418,3322,369,0,0
8,2250000,375000,0,0
133,90226,7519,0,0
4,10800000,750000,1,0
28625,5415,70,0,0
43,279070,23256,0,0
98,122449,10204,0,0
36,333333,27778,0,0
387,31008,5168,0,0
3,4000000,666667,0,0
237,236287,12658,0,0
11,1090909,90909,0,0
40,300000,25000,0,0
73660,3394,27,0,0
64234,4266,31,0,0
73554,3399,27,0,0
24044,16470,83,0,0
24593,10979,81,0,0
24364,16253,82,0,0
1271348,7565,32,1,0
179,0,5587,0,0
1255391,7457,33,1,0
166,0,6024,0,0
116,0,17241,0,0
60152502,82,0,1,0
7129117,32,1,1,0
244,315574,12295,0,0
10587729,1963,1,1,0
101883496,75,0,1,0
45575822,1,0,1,0
69819,7505,57,0,0
242,1454545,8264,0,0
24118,18409,83,0,0
23672,17320,169,0,0
70083,7505,57,0,0
1435883,6753,26,1,0
1465155,6451,27,1,0
202,89109,9901,0,0
230,52174,4348,0,0
1015381,18,3,1,0
44,272727,45455,0,0
60569476,73,0,1,0
60384437,117,0,1,0
115964055,11,0,1,0
5954363,2,1,1,0
10134164,81,0,1,0
64,187500,31250,0,0
115879,30497,69,0,0
31202089,162,0,1,0
29441073,47,0,1,0
29420791,33,0,1,0
29517012,22,0,1,0
29522860,22,0,1,0
5208004,2,1,1,0
29515316,27,0,1,0
30664182,2573,1,1,0
30035081,148,0,1,0
15035258,0,0,1,0
5255663,2,1,1,0
29617673,24,0,1,0
30015440,250,1,1,0
179784,22460,22,0,0
15095477,119,0,1,0
140,85714,14286,0,0
5857744,2,1,1,0
5857833,2,1,1,0
31239081,1022,1,1,0
31241111,1701,1,1,0
30161957,190,0,1,0
29415305,45,0,1,0
31448119,59,0,1,0
158479,28288,63,0,0
5962888,2,1,1,0
5964280,2,1,1,0
31347951,39,0,1,0
31348669,77,0,1,0
31435252,1586,1,1,0
29464508,222,0,1,0
30135134,232,1,1,0
30111679,168,0,1,0
29409920,36,0,1,0
47171,27877,64,0,0
1658,7238,1206,0,0
69402,18948,43,0,0
1956,6135,1022,0,0
3175053,4,1,1,0
130,92308,15385,0,0
186,838710,10753,0,0
171,1029240,11696,0,0
215,1320930,9302,0,0
109654,2462,36,0,0
108746,3127,37,0,0
110054,2871,36,0,0
921,212812,2172,0,0
167,1197605,11976,0,0
201,1293532,9950,0,0
191,900524,10471,0,0
196,1204082,10204,0,0
2034098,297,3,1,0
169,1207101,11834,0,0
200,1040000,10000,0,0
966,256729,2070,0,0
183,1573770,10929,0,0
186,1376344,10753,0,0
89506,4737,45,0,0
205,1112195,9756,0,0
60733,5993,66,0,0
87359,3320,46,0,0
187,1219251,10695,0,0
155,1651613,12903,0,0
169,1088757,11834,0,0
46954,7795,85,0,0
1045,197129,1914,0,0
167,1221557,11976,0,0
60255,6141,66,0,0
60010,5632,67,0,0
174,1080460,11494,0,0
157,1146497,12739,0,0
173,1364162,11561,0,0
166,987952,12048,0,0
108374,5130,37,0,0
47341,12336,84,0,0
229,2069869,8734,0,0
31126,15164,129,0,0
191,1319372,10471,0,0
69553,5061,58,0,0
47005,8425,85,0,0
79937,2802,50,0,0
177,1322034,11299,0,0
23874,9466,84,0,0
165,1139394,12121,0,0
23644,7275,85,0,0
179,1184358,11173,0,0
193,1347150,10363,0,0
165,1018182,12121,0,0
93472,5499,43,0,0
187,1251337,10695,0,0
48443,10693,83,0,0
787,208386,2541,0,0
23659,7270,85,0,0
46679,8441,86,0,0
130,1323077,15385,0,0
296,972973,6757,0,0
30833,9860,130,0,0
2804531,151,1,1,0
30757,14696,130,0,0
24699,11741,81,0,0
60938,6761,66,0,0
49275,3815,41,0,0
50650,5015,79,0,0
60774,9576,66,0,0
155,980645,12903,0,0
31212,18326,128,0,0
24008,7164,83,0,0
23771,9592,84,0,0
173,994220,11561,0,0
23825,9570,84,0,0
61576,4320,65,0,0
46841,7045,85,0,0
120197,2745,33,0,0
23698,12659,84,0,0
49120,5660,81,0,0
69558,5233,58,0,0
163,1055215,12270,0,0
51042,10031,78,0,0
245,946939,8163,0,0
69713,6168,57,0,0
71620,6367,56,0,0
23833,17707,84,0,0
150,1440000,13333,0,0
24594,15939,81,0,0
822,279805,2433,0,0
24078,10134,83,0,0
24149,21036,83,0,0
175,1508571,11429,0,0
108361,4116,37,0,0
23744,19963,84,0,0
241,2107884,8299,0,0
206,1252427,9709,0,0
23624,14477,85,0,0
162,1086420,12346,0,0
170,1035294,11765,0,0
138659,2539,29,0,0
217116,1981,18,0,0
173,1109827,11561,0,0
170,1011765,11765,0,0
23917,6690,84,0,0
108955,2552,37,0,0
195,902564,10256,0,0
205,1287805,9756,0,0
158,1113924,12658,0,0
208,1750000,9615,0,0
108905,3453,37,0,0
132,1484848,15152,0,0
165,1066667,12121,0,0
96923,3962,41,0,0
211,1725118,9479,0,0
138285,2459,29,0,0
827051,426,5,0,0
165,1066667,12121,0,0
108886,3123,37,0,0
1528198,311,3,1,0
108301,3139,37,0,0
109842,3095,36,0,0
109585,3103,37,0,0
196107,1907,20,0,0
201,1412935,9950,0,0
178,1595506,11236,0,0
160,1300000,12500,0,0
193244,1811,21,0,0
209,1741627,9569,0,0
168,1238095,11905,0,0
265,1071698,7547,0,0
232,1224138,8621,0,0
218,1302752,9174,0,0
165,1066667,12121,0,0
213,1671362,9390,0,0
511079,685,8,0,0
108936,3121,37,0,0
110848,3067,36,0,0
162,1283951,12346,0,0
108873,3123,37,0,0
303770,1231,13,0,0
191,1486911,10471,0,0
196489,1903,20,0,0
60346,5568,66,0,0
206,1728155,9709,0,0
226,778761,8850,0,0
547525,840,7,0,0
108905,3122,37,0,0
109545,3104,37,0,0
198,1434343,10101,0,0
202,1405941,9901,0,0
164,1073171,12195,0,0
110005,3091,36,0,0
169,1041420,11834,0,0
202,1405941,9901,0,0
165,1066667,12121,0,0
107963,3149,37,0,0
193,1471503,10363,0,0
213,1333333,9390,0,0
135111,2516,30,0,0
163,1079755,12270,0,0
264,666667,7576,0,0
137753,2468,29,0,0
202,1405941,9901,0,0
202,1405941,9901,0,0
120185,2829,33,0,0
165,1066667,12121,0,0
139430,2438,29,0,0
204,1392157,9804,0,0
205,1385366,9756,0,0
228,771930,8772,0,0
172,1186047,11628,0,0
197,1441624,10152,0,0
234,1213675,8547,0,0
207,1371981,9662,0,0
205,1385366,9756,0,0
171,1029240,11696,0,0
195473,1883,20,0,0
177,994350,11299,0,0
108233,3141,37,0,0
190,1494737,10526,0,0
109756,3098,36,0,0
114481,2970,35,0,0
110100,3088,36,0,0
167,1053892,11976,0,0
162,1086420,12346,0,0
107501,3163,37,0,0
107744,3156,37,0,0
177,994350,11299,0,0
197,1441624,10152,0,0
202,1405941,9901,0,0
108375,3137,37,0,0
122021,2786,33,0,0
163,1079755,12270,0,0
107073,3175,37,0,0
165,1066667,12121,0,0
236,1533898,8475,0,0
171,1029240,11696,0,0
251,1131474,7968,0,0
156369,2251,26,0,0
205214,1715,19,0,0
194,1463918,10309,0,0
167,1053892,11976,0,0
210,1723810,9524,0,0
167,1053892,11976,0,0
108939,3121,37,0,0
186369,1975,21,0,0
119013,2857,34,0,0
156863,2167,25,0,0
171,1192982,11696,0,0
110161,3086,36,0,0
164,1073171,12195,0,0
204,1392157,9804,0,0
219,1296804,9132,0,0
109364,3109,37,0,0
166,1253012,12048,0,0
292,972603,6849,0,0
138498,2455,29,0,0
173,1017341,11561,0,0
108862,3123,37,0,0
174,1011494,11494,0,0
108270,3140,37,0,0
162,1086420,12346,0,0
231,1229437,8658,0,0
121813,2791,33,0,0
223,1273543,8969,0,0
186,946237,10753,0,0
137994,2464,29,0,0
187,941176,10695,0,0
119355,2849,34,0,0
213,1333333,9390,0,0
163,1079755,12270,0,0
194,1463918,10309,0,0
108966,3120,37,0,0
107905,3151,37,0,0
109179,3114,37,0,0
180,977778,11111,0,0
162,1086420,12346,0,0
162,1086420,12346,0,0
111019,3063,36,0,0
226,1823009,8850,0,0
202,1405941,9901,0,0
408339,833,10,0,0
250,1136000,8000,0,0
202,1405941,9901,0,0
180,977778,11111,0,0
547064,643,7,0,0
179,983240,11173,0,0
775342,482,5,0,0
107161,3173,37,0,0
252,1126984,7937,0,0
23711,11893,84,0,0
222,2054054,9009,0,0
69633,7267,57,0,0
180,933333,11111,0,0
168,1190476,11905,0,0
199,1547739,10050,0,0
23654,9977,85,0,0
138038,2463,29,0,0
50712,7336,79,0,0
174,919540,11494,0,0
172,930233,11628,0,0
23686,12159,84,0,0
177,1265537,11299,0,0
238,2168067,8403,0,0
204215,1724,20,0,0
108861,3123,37,0,0
24177,13401,83,0,0
180,1155556,11111,0,0
167,1245509,11976,0,0
23850,12746,84,0,0
198,989899,10101,0,0
185,886486,10811,0,0
48177,10752,83,0,0
61195,5817,65,0,0
171,1029240,11696,0,0
47719,8592,84,0,0
200,1420000,10000,0,0
205,1365854,9756,0,0
174,1034483,11494,0,0
183,1770492,10929,0,0
168,1047619,11905,0,0
222,2342342,9009,0,0
23699,15022,84,0,0
187,1604278,10695,0,0
208,1730769,9615,0,0
23635,14555,85,0,0
171,1169591,11696,0,0
23952,12024,84,0,0
176,1340909,11364,0,0
168,1047619,11905,0,0
24083,12374,83,0,0
830,303614,2410,0,0
217,1880184,9217,0,0
23604,12879,85,0,0
196,1571429,10204,0,0
203,1399015,9852,0,0
161,1167702,12422,0,0
264,1712121,7576,0,0
198,949495,10101,0,0
171,1029240,11696,0,0
207956,1693,19,0,0
201,1303483,9950,0,0
197,1441624,10152,0,0
257,1852140,7782,0,0
175,1097143,11429,0,0
109356,3109,37,0,0
23523,11053,85,0,0
108617,3130,37,0,0
23950,13862,84,0,0
209,1875598,9569,0,0
198,1434343,10101,0,0
166,1060241,12048,0,0
107955,3149,37,0,0
108952,3121,37,0,0
169,1017751,11834,0,0
71788,5266,56,0,0
184,1543478,10870,0,0
23615,12788,85,0,0
141153,2409,28,0,0
48470,7427,83,0,0
177,994350,11299,0,0
65084,6914,61,0,0
201687,1745,20,0,0
61452,6281,65,0,0
162,1185185,12346,0,0
178,988764,11236,0,0
23521,9183,85,0,0
186,967742,10753,0,0
161,1093168,12422,0,0
5837232,2,1,1,0
5426068,2,1,1,0
31387474,2413,1,1,0
31387831,3238,1,1,0
31372244,2289,1,1,0
31387692,5639,2,1,0
30779155,195,0,1,0
31185592,74,0,1,0
31164257,2054,1,1,0
31387329,2889,1,1,0
5994718,2,1,1,0
31342953,86,0,1,0
5060547,206,1,1,0
137,87591,14599,0,0
338899,13075,30,0,0
